1515.7678,4431.5218,3.9875,4.2934,488.0,300.0,20.0,256.0,12.0,0.0
1444.4279,4471.4286,4.0274,4.3288,472.0,300.0,20.0,256.0,12.0,0.0
1329.8336,4355.8011,3.9842,4.2833,472.0,300.0,20.0,256.0,12.0,0.0
1457.1998,4386.1288,4.0183,4.3246,480.0,300.0,20.0,256.0,12.0,0.0
1526.1401,4565.5835,4.0017,4.3073,480.0,300.0,20.0,256.0,12.0,0.0
1457.9208,4517.4993,4.001,4.3065,480.0,300.0,20.0,256.0,12.0,0.0
1464.7413,4564.5901,3.9894,4.2995,488.0,300.0,20.0,256.0,12.0,0.0
1464.7413,4564.5901,3.9894,4.2995,488.0,300.0,20.0,256.0,12.0,0.0
1427.9549,4505.3572,3.9415,4.2483,488.0,300.0,20.0,256.0,12.0,0.0
1455.0959,4527.8064,4.0675,4.3828,488.0,300.0,20.0,256.0,12.0,0.0
1328.4724,4330.1547,4.0536,4.3597,480.0,300.0,20.0,256.0,12.0,0.0
1395.067,4624.086,4.0141,4.3262,488.0,300.0,20.0,256.0,12.0,0.0
1455.841,4481.2027,4.0635,4.372,472.0,300.0,19.0,256.0,12.0,0.0
1455.841,4481.2027,4.0635,4.372,472.0,300.0,19.0,256.0,12.0,0.0
1388.6123,4469.8505,4.0613,4.3696,472.0,300.0,19.0,256.0,12.0,0.0
1455.841,4481.2027,4.0635,4.372,472.0,300.0,19.0,256.0,12.0,0.0
1388.6123,4469.8505,4.0613,4.3696,472.0,300.0,19.0,256.0,12.0,0.0
1388.6123,4469.8505,4.0613,4.3696,472.0,300.0,19.0,256.0,12.0,0.0
1352.87,4384.1267,4.0596,4.3677,472.0,300.0,19.0,256.0,12.0,0.0
1360.1384,4432.4372,4.0664,4.3752,472.0,300.0,19.0,256.0,12.0,0.0
1360.1384,4432.4372,4.0664,4.3752,472.0,300.0,19.0,256.0,12.0,0.0
1614.2559,4826.2743,4.0274,4.3414,488.0,300.0,20.0,256.0,12.0,0.0
1391.4628,4385.2139,4.0362,4.3399,472.0,300.0,19.0,256.0,12.0,0.0
1480.3891,4387.7811,3.9076,4.2124,480.0,300.0,20.0,256.0,12.0,0.0
1455.5503,4389.3291,3.9581,4.2652,488.0,300.0,20.0,256.0,12.0,0.0
1453.1487,4544.4113,3.9849,4.2959,488.0,300.0,20.0,256.0,12.0,0.0
1493.5146,4550.9706,3.9805,4.2908,488.0,300.0,20.0,256.0,12.0,0.0
1525.4055,4541.3515,3.9835,4.2945,488.0,300.0,20.0,256.0,12.0,0.0
1457.4367,4606.9778,4.0082,4.3216,488.0,300.0,20.0,256.0,12.0,0.0
1459.5986,4606.7824,4.1591,4.4739,480.0,300.0,20.0,256.0,12.0,0.0
1459.5986,4606.7824,4.1591,4.4739,480.0,300.0,20.0,256.0,12.0,0.0
1334.3434,4571.0081,4.1618,4.4768,480.0,300.0,20.0,256.0,12.0,0.0
1462.0998,4627.5602,4.1597,4.4745,472.0,300.0,20.0,256.0,12.0,0.0
1462.0998,4627.5602,4.1597,4.4745,472.0,300.0,20.0,256.0,12.0,0.0
1334.3434,4571.0081,4.1618,4.4768,480.0,300.0,20.0,256.0,12.0,0.0
1334.3434,4571.0081,4.1618,4.4768,480.0,300.0,20.0,256.0,12.0,0.0
1334.3434,4571.0081,4.1618,4.4768,480.0,300.0,20.0,256.0,12.0,0.0
1419.1173,4664.7936,4.1644,4.4792,480.0,300.0,20.0,256.0,12.0,0.0
1448.698,4493.949,3.9953,4.3037,480.0,300.0,20.0,256.0,12.0,0.0
1448.698,4493.949,3.9953,4.3037,480.0,300.0,20.0,256.0,12.0,0.0
1329.6221,4250.0275,4.0437,4.3514,496.0,300.0,20.0,256.0,12.0,0.0
1420.2818,4285.0619,3.963,4.2643,488.0,300.0,20.0,256.0,12.0,0.0
1389.9047,4210.0418,3.9663,4.2622,480.0,300.0,20.0,256.0,12.0,0.0
1453.7685,4260.8899,4.0182,4.3271,480.0,300.0,20.0,256.0,12.0,0.0
1325.0659,4644.8353,4.1075,4.4203,464.0,300.0,19.0,256.0,12.0,0.0
1331.7331,4324.1382,4.0352,4.3409,472.0,300.0,19.0,256.0,12.0,0.0
1398.1665,4644.8849,4.1126,4.4258,464.0,300.0,19.0,256.0,12.0,0.0
1305.9734,4519.0669,4.1054,4.4182,464.0,300.0,19.0,256.0,12.0,0.0
1466.5943,4650.8366,4.1122,4.4254,464.0,300.0,19.0,256.0,12.0,0.0
1424.8552,4615.2253,4.1143,4.4276,464.0,300.0,19.0,256.0,12.0,0.0
1358.9157,4645.941,4.1105,4.4235,472.0,300.0,19.0,256.0,12.0,0.0
1465.0613,4643.7069,4.1193,4.433,456.0,300.0,19.0,256.0,12.0,0.0
1392.0975,4269.1034,4.0439,4.3557,496.0,300.0,20.0,256.0,12.0,0.0
1482.8392,4201.6486,3.9519,4.2462,480.0,300.0,20.0,256.0,12.0,0.0
1549.7712,4290.0533,3.9034,4.1987,480.0,300.0,20.0,256.0,12.0,0.0
1549.7712,4290.0533,3.9034,4.1987,480.0,300.0,20.0,256.0,12.0,0.0
1549.7712,4290.0533,3.9034,4.1987,480.0,300.0,20.0,256.0,12.0,0.0
1383.8157,4122.6069,3.9171,4.2117,480.0,300.0,20.0,256.0,12.0,0.0
1383.8157,4122.6069,3.9171,4.2117,480.0,300.0,20.0,256.0,12.0,0.0
1353.7596,4200.8251,3.9124,4.2074,480.0,300.0,20.0,256.0,12.0,0.0
1549.7712,4290.0533,3.9034,4.1987,480.0,300.0,20.0,256.0,12.0,0.0
1549.7712,4290.0533,3.9034,4.1987,480.0,300.0,20.0,256.0,12.0,0.0
1549.7712,4290.0533,3.9034,4.1987,480.0,300.0,20.0,256.0,12.0,0.0
1355.2252,4393.1193,4.0115,4.3132,472.0,300.0,20.0,256.0,12.0,0.0
1486.467,4577.8755,4.0499,4.3551,480.0,300.0,20.0,256.0,12.0,0.0
1452.1725,4481.4378,4.0598,4.3717,488.0,300.0,20.0,256.0,12.0,0.0
1425.1133,4471.6407,4.0614,4.3733,488.0,300.0,20.0,256.0,12.0,0.0
1482.426,4530.8876,4.0655,4.3782,488.0,300.0,20.0,256.0,12.0,0.0
1523.3032,4499.3124,4.0769,4.3904,480.0,300.0,20.0,256.0,12.0,0.0
1354.2875,4438.6828,4.0627,4.3759,488.0,300.0,20.0,256.0,12.0,0.0
1332.0474,4211.0869,4.0287,4.3351,480.0,300.0,20.0,256.0,12.0,0.0
1326.2153,4184.4913,4.0236,4.3296,480.0,300.0,20.0,256.0,12.0,0.0
1332.0474,4211.0869,4.0287,4.3351,480.0,300.0,20.0,256.0,12.0,0.0
1332.0474,4211.0869,4.0287,4.3351,480.0,300.0,20.0,256.0,12.0,0.0
1482.4291,4241.0254,4.0302,4.3366,480.0,300.0,20.0,256.0,12.0,0.0
1479.0488,4305.6174,4.0281,4.3344,480.0,300.0,20.0,256.0,12.0,0.0
1486.9017,4218.4371,4.0281,4.3345,480.0,300.0,20.0,256.0,12.0,0.0
1283.1542,4052.2316,3.809,4.0881,448.0,300.0,18.0,256.0,12.0,0.0
1422.1507,4568.9,4.0964,4.4131,488.0,300.0,20.0,256.0,12.0,0.0
1460.5628,4635.5166,4.1309,4.4435,480.0,300.0,20.0,256.0,12.0,0.0
1449.3557,4646.2213,4.1263,4.4386,480.0,300.0,20.0,256.0,12.0,0.0
1449.3557,4646.2213,4.1263,4.4386,480.0,300.0,20.0,256.0,12.0,0.0
1420.3091,4587.3492,4.1231,4.4351,472.0,300.0,20.0,256.0,12.0,0.0
1420.3091,4587.3492,4.1231,4.4351,472.0,300.0,20.0,256.0,12.0,0.0
1420.3091,4587.3492,4.1231,4.4351,472.0,300.0,20.0,256.0,12.0,0.0
1551.4011,4563.2742,4.049,4.3601,480.0,300.0,20.0,256.0,12.0,0.0
1486.8627,4551.2131,4.0544,4.3666,480.0,300.0,20.0,256.0,12.0,0.0
1422.2297,4457.9228,4.058,4.3702,472.0,300.0,20.0,256.0,12.0,0.0
1555.2126,4588.0735,4.1215,4.4405,496.0,300.0,20.0,256.0,12.0,0.0
1485.6929,4502.9014,4.0969,4.4133,488.0,300.0,20.0,256.0,12.0,0.0
1646.3619,4629.0127,4.0813,4.3956,496.0,300.0,20.0,256.0,12.0,0.0
1352.1033,4416.7595,4.0252,4.3302,472.0,300.0,19.0,256.0,12.0,0.0
1352.1033,4416.7595,4.0252,4.3302,472.0,300.0,19.0,256.0,12.0,0.0
1352.1033,4416.7595,4.0252,4.3302,472.0,300.0,19.0,256.0,12.0,0.0
1386.3872,4324.4396,4.0127,4.3194,488.0,300.0,20.0,256.0,12.0,0.0
1357.0067,4374.4391,4.0655,4.3771,488.0,300.0,20.0,256.0,12.0,0.0
1393.2592,4415.3375,4.092,4.401,480.0,300.0,20.0,256.0,12.0,0.0
1427.5083,4461.2599,4.0895,4.3987,472.0,300.0,20.0,256.0,12.0,0.0
1390.3993,4584.138,4.1362,4.4569,488.0,300.0,20.0,256.0,12.0,0.0
1516.7069,4431.2846,3.9565,4.262,488.0,300.0,20.0,256.0,12.0,0.0
1516.7069,4431.2846,3.9565,4.262,488.0,300.0,20.0,256.0,12.0,0.0
1516.7069,4431.2846,3.9565,4.262,488.0,300.0,20.0,256.0,12.0,0.0
1488.9357,4531.0914,4.0377,4.3445,464.0,300.0,19.0,256.0,12.0,0.0
1422.9661,4529.0312,4.0812,4.3962,488.0,300.0,20.0,256.0,12.0,0.0
1483.9243,4496.4319,4.0811,4.3936,488.0,300.0,20.0,256.0,12.0,0.0
1324.1003,4227.7859,4.016,4.3092,456.0,300.0,20.0,256.0,12.0,0.0
1391.3948,4262.4435,4.0205,4.3139,456.0,300.0,20.0,256.0,12.0,0.0
1324.1003,4227.7859,4.016,4.3092,456.0,300.0,20.0,256.0,12.0,0.0
1481.5625,4642.6704,4.0695,4.3842,488.0,300.0,20.0,256.0,12.0,0.0
1485.4648,4584.6994,4.0595,4.3732,488.0,300.0,20.0,256.0,12.0,0.0
1365.4955,4534.7879,4.1308,4.4402,472.0,300.0,20.0,256.0,12.0,0.0
1386.6453,4382.9995,4.0503,4.3585,496.0,300.0,20.0,256.0,12.0,0.0
1412.9147,4174.6095,3.9559,4.2484,456.0,300.0,19.0,256.0,12.0,0.0
1423.3332,4604.1713,4.1001,4.4093,480.0,300.0,20.0,256.0,12.0,0.0
1424.6952,4810.1441,4.2148,4.5427,488.0,300.0,20.0,256.0,12.0,0.0
1457.215,4917.6391,4.2319,4.5615,488.0,300.0,20.0,256.0,12.0,0.0
1553.1886,4964.259,4.2206,4.5494,488.0,300.0,20.0,256.0,12.0,0.0
1488.8413,4868.6795,4.2273,4.5564,488.0,300.0,20.0,256.0,12.0,0.0
1460.1343,4876.0109,4.2298,4.5592,488.0,300.0,20.0,256.0,12.0,0.0
1356.3095,4436.4936,4.0046,4.3115,480.0,300.0,20.0,256.0,12.0,0.0
1432.639,4763.9353,4.1693,4.4938,488.0,300.0,20.0,256.0,12.0,0.0
1546.09,4518.9975,4.0328,4.344,488.0,300.0,20.0,256.0,12.0,0.0
1387.7666,4503.6524,4.0389,4.3508,496.0,300.0,20.0,256.0,12.0,0.0
1333.5487,4498.1446,4.1184,4.4285,456.0,300.0,19.0,256.0,12.0,0.0
1326.6921,4434.013,4.0596,4.36,456.0,300.0,19.0,256.0,12.0,0.0
1414.7784,4469.4928,4.078,4.386,472.0,300.0,20.0,256.0,12.0,0.0
1414.3077,4164.9106,3.9895,4.295,488.0,300.0,20.0,256.0,12.0,0.0
1424.4462,4248.844,4.0016,4.3081,488.0,300.0,20.0,256.0,12.0,0.0
1425.4195,4368.9963,4.0686,4.3784,488.0,300.0,20.0,256.0,12.0,0.0
1359.9804,4392.904,4.0825,4.391,464.0,300.0,19.0,256.0,12.0,0.0
1386.1108,4372.0503,4.0842,4.3921,480.0,300.0,20.0,256.0,12.0,0.0
1453.6634,4474.6999,4.0896,4.3975,480.0,300.0,20.0,256.0,12.0,0.0
1397.1312,4397.9282,4.0938,4.4022,464.0,300.0,19.0,256.0,12.0,0.0
1353.865,4327.5888,4.0897,4.3975,464.0,300.0,19.0,256.0,12.0,0.0
1358.4213,4372.2603,4.0981,4.4053,464.0,300.0,20.0,256.0,12.0,0.0
1388.8031,4098.7704,3.971,4.2713,480.0,300.0,20.0,256.0,12.0,0.0
1388.8031,4098.7704,3.971,4.2713,480.0,300.0,20.0,256.0,12.0,0.0
1388.8031,4098.7704,3.971,4.2713,480.0,300.0,20.0,256.0,12.0,0.0
1356.9843,4178.6647,3.9928,4.295,480.0,300.0,20.0,256.0,12.0,0.0
1388.8031,4098.7704,3.971,4.2713,480.0,300.0,20.0,256.0,12.0,0.0
1388.8031,4098.7704,3.971,4.2713,480.0,300.0,20.0,256.0,12.0,0.0
1388.8031,4098.7704,3.971,4.2713,480.0,300.0,20.0,256.0,12.0,0.0
1262.7393,4374.892,4.0701,4.3775,464.0,300.0,19.0,256.0,12.0,0.0
1548.0397,4602.0967,4.1181,4.4287,480.0,300.0,20.0,256.0,12.0,0.0
1419.4586,4495.0183,4.1158,4.4262,480.0,300.0,20.0,256.0,12.0,0.0
1392.3434,4440.1632,4.1046,4.4142,472.0,300.0,20.0,256.0,12.0,0.0
1522.1038,4524.5339,4.1171,4.4277,480.0,300.0,20.0,256.0,12.0,0.0
1479.4974,4470.151,4.1032,4.4127,480.0,300.0,20.0,256.0,12.0,0.0
1518.5557,4563.311,4.1164,4.4268,480.0,300.0,20.0,256.0,12.0,0.0
1419.2825,4451.5961,4.1072,4.4169,480.0,300.0,20.0,256.0,12.0,0.0
1455.0309,4505.4404,4.1206,4.4313,480.0,300.0,20.0,256.0,12.0,0.0
1548.0397,4602.0967,4.1181,4.4287,480.0,300.0,20.0,256.0,12.0,0.0
1359.549,4216.449,4.0262,4.3229,464.0,300.0,20.0,256.0,12.0,0.0
1288.3674,4271.1484,4.0363,4.3337,464.0,300.0,20.0,256.0,12.0,0.0
1449.5214,4330.3106,3.9663,4.271,480.0,300.0,20.0,256.0,12.0,0.0
1449.5214,4330.3106,3.9663,4.271,480.0,300.0,20.0,256.0,12.0,0.0
1293.3076,4298.5122,3.9795,4.2844,480.0,300.0,20.0,256.0,12.0,0.0
1192.8861,4101.4166,3.9375,4.233,464.0,300.0,19.0,256.0,12.0,0.0
1556.369,4897.7991,4.2054,4.5323,488.0,300.0,20.0,256.0,12.0,0.0
1455.1517,4788.9674,4.1201,4.4387,480.0,300.0,20.0,256.0,12.0,0.0
1522.1633,4768.2391,4.1369,4.4559,480.0,300.0,20.0,256.0,12.0,0.0
1522.1633,4768.2391,4.1369,4.4559,480.0,300.0,20.0,256.0,12.0,0.0
1522.1633,4768.2391,4.1369,4.4559,480.0,300.0,20.0,256.0,12.0,0.0
1323.4262,4421.1344,4.0271,4.3366,488.0,300.0,20.0,256.0,12.0,0.0
1418.758,4427.3502,4.0442,4.3554,480.0,300.0,20.0,256.0,12.0,0.0
1421.2565,4545.0383,4.1775,4.5019,480.0,300.0,20.0,256.0,12.0,0.0
1299.6687,4556.0893,4.1281,4.4418,472.0,300.0,20.0,256.0,12.0,0.0
1455.1243,4366.5178,3.9834,4.291,488.0,300.0,20.0,256.0,12.0,0.0
1394.5023,4507.9439,4.105,4.413,480.0,300.0,20.0,256.0,12.0,0.0
1526.1481,4749.826,4.2016,4.5278,488.0,300.0,20.0,256.0,12.0,0.0
1526.1481,4749.826,4.2016,4.5278,488.0,300.0,20.0,256.0,12.0,0.0
1526.1481,4749.826,4.2016,4.5278,488.0,300.0,20.0,256.0,12.0,0.0
1417.853,4525.2927,4.025,4.3314,472.0,300.0,19.0,256.0,12.0,0.0
1445.6195,4400.0846,3.8019,4.09,480.0,300.0,20.0,256.0,12.0,0.0
1385.7569,4363.4396,3.8073,4.0956,480.0,300.0,20.0,256.0,12.0,0.0
1357.0712,4383.1874,3.8526,4.1483,488.0,300.0,20.0,256.0,12.0,0.0
1385.8393,4423.9684,3.8664,4.1596,480.0,300.0,20.0,256.0,12.0,0.0
1382.0464,4483.6614,3.8877,4.1835,472.0,300.0,20.0,256.0,12.0,0.0
1390.8476,4503.5288,4.0542,4.3668,480.0,300.0,20.0,256.0,12.0,0.0
1480.6928,4545.652,3.9976,4.2996,480.0,300.0,20.0,256.0,12.0,0.0
1291.666,4439.3553,4.0214,4.3299,488.0,300.0,20.0,256.0,12.0,0.0
1420.1621,4489.8953,4.0166,4.3248,488.0,300.0,20.0,256.0,12.0,0.0
1357.8924,4507.837,4.0214,4.3299,488.0,300.0,20.0,256.0,12.0,0.0
1291.666,4439.3553,4.0214,4.3299,488.0,300.0,20.0,256.0,12.0,0.0
1291.666,4439.3553,4.0214,4.3299,488.0,300.0,20.0,256.0,12.0,0.0
1291.666,4439.3553,4.0214,4.3299,488.0,300.0,20.0,256.0,12.0,0.0
1357.8924,4507.837,4.0214,4.3299,488.0,300.0,20.0,256.0,12.0,0.0
1357.8924,4507.837,4.0214,4.3299,488.0,300.0,20.0,256.0,12.0,0.0
1291.666,4439.3553,4.0214,4.3299,488.0,300.0,20.0,256.0,12.0,0.0
1291.666,4439.3553,4.0214,4.3299,488.0,300.0,20.0,256.0,12.0,0.0
1291.666,4439.3553,4.0214,4.3299,488.0,300.0,20.0,256.0,12.0,0.0
1291.666,4439.3553,4.0214,4.3299,488.0,300.0,20.0,256.0,12.0,0.0
1357.8924,4507.837,4.0214,4.3299,488.0,300.0,20.0,256.0,12.0,0.0
